fish_id,group,batch,tbi_dpf,dpf,days_post_tbi,syringe_ml,holder,weight_g,drop_height_cm,n_weight_drops,inter_drop_interval_lt_10_min,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,recording_duration_min,sampling_rate_hz,anti_alias_lowpass_hz,bandpass_low_hz,bandpass_high_hz,window_length_s,window_overlap_s,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,lfp_mean_uv,lfp_variance_uv2,lfp_skewness,lfp_kurtosis,lfp_fourth_power_mean_uv4,lfp_seizure_event_rate_per_h,lfp_ica_complexity,hidden_state_TRUTH,is_synthetic,simulator_seed
TBI0072,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,188.9693,566.9079,240,3000,3000,0.5,1000,30,20,2.9234,0.0597,19.9621,True,27.4227,2153.0485,1.075,5.8201,26117976.1577,1.25,0.5301,1,True,42
TBI0072,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,188.9693,566.9079,240,3000,3000,0.5,1000,30,20,3.4054,0.0838,14.4164,True,2.8904,1610.6749,0.1259,5.741,15149204.8204,0.75,0.5681,1,True,42
TBI0072,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,188.9693,566.9079,240,3000,3000,0.5,1000,30,20,3.452,0.0479,30.0375,True,-4.1551,565.8558,0.0799,2.7954,988042.6152,0.0,0.846,0,True,42
TBI0073,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,210.2222,630.6665,240,3000,3000,0.5,1000,30,20,2.8724,0.0798,19.8764,True,4.4929,534.581,-0.3691,3.8784,1083144.1011,0.0,0.8806,0,True,42
TBI0073,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,210.2222,630.6665,240,3000,3000,0.5,1000,30,20,2.8058,0.1041,9.376,True,-1.5504,667.9288,-0.183,3.1413,1512242.3057,0.0,0.9537,0,True,42
TBI0073,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,210.2222,630.6665,240,3000,3000,0.5,1000,30,20,2.7611,0.0567,9.0343,True,7.0939,463.2604,0.4366,3.5767,765048.61,0.0,0.9765,0,True,42
TBI0074,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,195.928,587.7839,240,3000,3000,0.5,1000,30,20,3.4607,0.071,21.331,True,-1.3015,631.1797,0.0025,2.375,998349.85,0.0,0.9328,0,True,42
TBI0074,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,195.928,587.7839,240,3000,3000,0.5,1000,30,20,3.2774,0.0535,3.8415,True,-5.4653,592.787,-0.0308,3.6191,1202423.5015,0.0,0.8143,0,True,42
TBI0074,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,195.928,587.7839,240,3000,3000,0.5,1000,30,20,3.403,0.0701,19.4969,True,-3.4906,591.4697,0.3201,2.9404,1057866.1946,0.25,0.9,0,True,42
TBI0075,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,195.1608,585.4823,240,3000,3000,0.5,1000,30,20,2.9276,0.1142,35.0064,True,-6.2074,557.3396,0.3408,3.546,1185386.2184,0.0,1.0,0,True,42
TBI0075,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,195.1608,585.4823,240,3000,3000,0.5,1000,30,20,3.1079,0.0589,9.8402,True,12.6271,1909.8027,0.67,4.8723,18704382.7467,0.75,0.4923,1,True,42
TBI0075,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,195.1608,585.4823,240,3000,3000,0.5,1000,30,20,3.0574,0.0957,6.1247,True,9.4251,1632.0727,0.8691,4.9888,12876736.9038,1.25,0.4095,1,True,42
TBI0076,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,198.0177,594.0532,240,3000,3000,0.5,1000,30,20,3.0743,0.1162,10.5185,True,11.7998,1955.348,0.5764,5.794,25643004.0667,0.75,0.5689,1,True,42
TBI0076,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,198.0177,594.0532,240,3000,3000,0.5,1000,30,20,2.8431,0.074,1.9592,True,-0.4388,429.8152,0.5951,3.1563,568838.2862,0.25,0.9035,0,True,42
TBI0076,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,198.0177,594.0532,240,3000,3000,0.5,1000,30,20,3.1158,0.0784,48.9552,True,4.7377,899.9889,-0.0701,3.1497,2578833.0428,0.0,0.8158,0,True,42
TBI0077,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,189.4958,568.4873,240,3000,3000,0.5,1000,30,20,2.8786,0.0547,2.7702,True,1.3237,343.5036,0.137,2.7931,319243.9169,0.0,0.9808,0,True,42
TBI0077,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,189.4958,568.4873,240,3000,3000,0.5,1000,30,20,3.4165,0.0664,1.9559,True,-11.9227,611.465,-0.2507,3.1352,1317709.613,0.25,0.9936,0,True,42
TBI0077,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,189.4958,568.4873,240,3000,3000,0.5,1000,30,20,3.3545,0.1193,10.5527,True,-4.8731,545.5568,-0.0934,3.4211,957927.393,0.0,0.8467,0,True,42
TBI0078,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,194.417,583.2509,240,3000,3000,0.5,1000,30,20,3.0949,0.11,9.2482,True,-0.9538,707.4321,-0.074,2.9735,1471181.4296,0.0,0.8295,0,True,42
TBI0078,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,194.417,583.2509,240,3000,3000,0.5,1000,30,20,2.9396,0.0479,11.0055,True,3.7625,783.7573,0.4606,3.0721,1735609.37,0.0,0.8458,0,True,42
TBI0078,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,194.417,583.2509,240,3000,3000,0.5,1000,30,20,2.6958,0.0723,33.701,True,22.9236,4681.6815,0.9935,11.6319,304399825.0054,4.25,0.3252,2,True,42
TBI0079,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,186.1765,558.5294,240,3000,3000,0.5,1000,30,20,3.4245,0.0672,26.1641,True,0.3495,554.5479,-0.53,2.7427,763817.8745,0.25,0.891,0,True,42
TBI0079,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,186.1765,558.5294,240,3000,3000,0.5,1000,30,20,3.1949,0.0572,19.8573,True,13.227,1050.577,0.6509,6.8168,6960452.9231,1.25,0.57,1,True,42
TBI0079,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,186.1765,558.5294,240,3000,3000,0.5,1000,30,20,2.8975,0.0514,9.9125,True,8.3812,1652.2564,0.3321,7.4119,20294336.1069,1.75,0.6938,1,True,42
TBI0080,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,192.7828,578.3483,240,3000,3000,0.5,1000,30,20,3.0375,0.0611,7.2283,True,9.6532,1877.1178,0.5278,5.3775,19622225.4787,0.75,0.583,1,True,42
TBI0080,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,192.7828,578.3483,240,3000,3000,0.5,1000,30,20,2.1424,0.0652,10.3752,True,13.77,2170.5611,0.5952,5.5978,31492810.3273,0.75,0.4135,1,True,42
TBI0080,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,192.7828,578.3483,240,3000,3000,0.5,1000,30,20,2.7548,0.078,14.3235,True,22.3904,3204.9032,1.0896,11.972,121691969.4153,2.75,0.3359,2,True,42
TBI0081,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,179.6964,539.0892,240,3000,3000,0.5,1000,30,20,3.0148,0.0506,3.6182,True,6.6111,520.5104,-0.1959,4.0334,1015515.3267,0.25,0.8696,0,True,42
TBI0081,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,179.6964,539.0892,240,3000,3000,0.5,1000,30,20,2.8774,0.0705,4.5256,True,2.1032,560.6797,0.1446,3.4326,937956.0806,0.0,0.9607,0,True,42
TBI0081,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,179.6964,539.0892,240,3000,3000,0.5,1000,30,20,2.9383,0.071,19.2011,True,-0.0433,665.7511,-0.568,3.1813,1500383.6468,0.0,0.9791,0,True,42
TBI0082,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,223.9734,671.9201,240,3000,3000,0.5,1000,30,20,3.0096,0.0836,3.5496,True,-0.987,583.0345,0.2309,3.8707,1231363.4222,0.0,0.8349,0,True,42
TBI0082,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,223.9734,671.9201,240,3000,3000,0.5,1000,30,20,3.0347,0.0673,2.7562,True,6.1251,692.8507,-0.0893,3.5646,1601628.0618,0.0,0.8591,0,True,42
TBI0082,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,223.9734,671.9201,240,3000,3000,0.5,1000,30,20,3.2033,0.0529,5.2553,True,-0.2693,785.0473,0.1762,4.0993,2037208.8518,0.0,0.8901,0,True,42
TBI0083,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,211.847,635.5409,240,3000,3000,0.5,1000,30,20,3.3437,0.0972,13.6711,True,23.8339,5322.0484,1.264,11.3326,361232146.3679,4.25,0.2802,2,True,42
TBI0083,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,211.847,635.5409,240,3000,3000,0.5,1000,30,20,3.1631,0.0831,9.9312,True,11.209,2689.1713,0.8866,5.1614,39514066.5361,0.25,0.5807,1,True,42
TBI0083,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,211.847,635.5409,240,3000,3000,0.5,1000,30,20,3.1179,0.0604,14.6567,True,6.7761,1660.0238,0.6132,5.7661,15919370.5598,1.0,0.7724,1,True,42
TBI0084,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,199.5268,598.5803,240,3000,3000,0.5,1000,30,20,3.4323,0.067,9.6046,True,10.6032,1983.2298,0.6415,6.0391,25663892.4308,1.0,0.5366,1,True,42
TBI0084,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,199.5268,598.5803,240,3000,3000,0.5,1000,30,20,3.1505,0.0577,4.1341,True,17.0001,1546.4227,0.9745,7.1781,16213865.9798,0.25,0.6163,1,True,42
TBI0084,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,199.5268,598.5803,240,3000,3000,0.5,1000,30,20,2.6857,0.0737,11.23,True,31.597,6110.309,1.3927,10.6248,366658943.9886,4.0,0.3374,2,True,42
TBI0085,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,186.4646,559.3939,240,3000,3000,0.5,1000,30,20,3.5215,0.1179,11.0531,True,12.2589,1306.6396,0.5268,6.8936,10605723.4793,1.0,0.6269,1,True,42
TBI0085,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,186.4646,559.3939,240,3000,3000,0.5,1000,30,20,3.0757,0.1137,14.921,True,-2.0418,488.2292,0.1368,3.6265,1032407.7461,0.0,0.8312,0,True,42
TBI0085,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,186.4646,559.3939,240,3000,3000,0.5,1000,30,20,2.2832,0.0754,5.0836,True,-1.878,589.1581,-0.2344,2.9254,1013836.0863,0.0,0.8689,0,True,42
TBI0086,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,186.27,558.8101,240,3000,3000,0.5,1000,30,20,2.9706,0.0761,16.1393,True,6.0598,841.9552,0.2985,2.6585,2143394.1577,0.0,0.9458,0,True,42
TBI0086,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,186.27,558.8101,240,3000,3000,0.5,1000,30,20,2.9806,0.0903,24.1102,True,-10.7723,852.1177,-0.2524,2.8422,1890607.1951,0.5,0.84,0,True,42
TBI0086,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,186.27,558.8101,240,3000,3000,0.5,1000,30,20,2.4705,0.061,15.1967,True,-4.0448,739.8812,0.9099,3.5381,2260909.2829,0.0,0.8389,0,True,42
TBI0087,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,168.9665,506.8994,240,3000,3000,0.5,1000,30,20,2.8812,0.0618,9.065,True,5.0592,2338.0281,1.0374,7.1628,42215869.8787,0.75,0.5212,1,True,42
TBI0087,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,168.9665,506.8994,240,3000,3000,0.5,1000,30,20,3.0417,0.0825,6.1506,True,3.392,592.3862,-0.0532,3.7392,1211377.9675,0.25,0.9318,0,True,42
TBI0087,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,168.9665,506.8994,240,3000,3000,0.5,1000,30,20,3.2621,0.0973,13.0241,True,25.8147,4675.8099,1.315,10.3502,198064764.881,3.25,0.1609,2,True,42
TBI0088,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,202.8191,608.4572,240,3000,3000,0.5,1000,30,20,2.8171,0.0853,13.3731,True,5.2503,582.1177,0.5661,4.0817,1320973.2104,0.0,0.8485,0,True,42
TBI0088,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,202.8191,608.4572,240,3000,3000,0.5,1000,30,20,3.1096,0.0808,17.0771,True,-0.455,778.2564,0.5133,3.3761,2186572.1814,0.25,0.8381,0,True,42
TBI0088,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,202.8191,608.4572,240,3000,3000,0.5,1000,30,20,3.2004,0.1078,9.5174,True,-11.4185,657.1669,0.3975,3.8572,1829955.7282,0.0,0.8394,0,True,42
TBI0089,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,208.4402,625.3205,240,3000,3000,0.5,1000,30,20,2.9254,0.0734,31.3523,True,8.2051,1495.8446,1.0842,6.8397,14521565.665,0.75,0.6287,1,True,42
TBI0089,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,208.4402,625.3205,240,3000,3000,0.5,1000,30,20,2.4725,0.0682,7.4823,True,8.5765,5894.454,1.8345,8.7107,278720477.5421,2.0,0.271,2,True,42
TBI0089,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,208.4402,625.3205,240,3000,3000,0.5,1000,30,20,2.8247,0.0963,9.3008,True,24.1767,8020.6262,1.0906,10.8094,786691105.4747,3.75,0.2668,2,True,42
TBI0090,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,212.0801,636.2404,240,3000,3000,0.5,1000,30,20,2.8422,0.0653,6.9864,True,-1.8502,622.0046,0.5744,2.3557,884284.7607,0.0,0.7942,0,True,42
TBI0090,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,212.0801,636.2404,240,3000,3000,0.5,1000,30,20,2.8324,0.1121,27.8604,True,7.9648,2109.2235,0.7255,5.1485,22244089.1883,1.25,0.6063,1,True,42
TBI0090,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,212.0801,636.2404,240,3000,3000,0.5,1000,30,20,2.9893,0.0797,8.2833,True,-3.0282,576.3448,0.2168,2.5212,848718.4887,0.0,0.9619,0,True,42
TBI0091,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,174.9132,524.7396,240,3000,3000,0.5,1000,30,20,3.1574,0.0681,15.4372,True,17.4569,4207.8568,1.8458,8.3835,146073825.002,5.25,0.226,2,True,42
TBI0091,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,174.9132,524.7396,240,3000,3000,0.5,1000,30,20,3.3226,0.1092,4.2825,True,23.6884,4712.8033,1.6304,11.973,270047694.8506,4.0,0.2702,2,True,42
TBI0091,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,174.9132,524.7396,240,3000,3000,0.5,1000,30,20,2.6916,0.0835,19.7058,True,9.8398,1126.4331,0.6263,6.249,8444120.6132,1.25,0.6493,1,True,42
TBI0092,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,180.3706,541.1117,240,3000,3000,0.5,1000,30,20,2.8657,0.1131,18.0885,True,-10.2447,432.7594,0.2059,2.5559,450057.0126,0.0,0.8854,0,True,42
TBI0092,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,180.3706,541.1117,240,3000,3000,0.5,1000,30,20,3.1634,0.0881,3.9074,True,-3.9113,536.0995,-0.1563,3.0721,745526.5367,0.0,0.8933,0,True,42
TBI0092,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,180.3706,541.1117,240,3000,3000,0.5,1000,30,20,2.5953,0.0823,5.6829,True,4.6538,658.2145,0.0881,3.4996,1502629.9666,0.0,0.8764,0,True,42
TBI0093,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,220.6869,662.0607,240,3000,3000,0.5,1000,30,20,3.2139,0.1153,15.7178,True,1.9025,783.2084,0.6246,3.7358,2231078.7306,0.25,0.812,0,True,42
TBI0093,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,220.6869,662.0607,240,3000,3000,0.5,1000,30,20,3.0543,0.1301,6.4697,True,11.4759,560.2548,0.4807,3.7176,1196237.3283,0.0,0.8225,0,True,42
TBI0093,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,220.6869,662.0607,240,3000,3000,0.5,1000,30,20,3.1516,0.0656,2.7224,True,3.7452,615.2028,0.2878,3.817,1587807.3513,0.25,0.8715,0,True,42
TBI0094,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,201.7377,605.2132,240,3000,3000,0.5,1000,30,20,3.1523,0.0774,15.0312,True,-1.3431,588.9637,-0.1686,4.0087,1619068.1478,0.0,0.9479,0,True,42
TBI0094,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,201.7377,605.2132,240,3000,3000,0.5,1000,30,20,3.3402,0.1044,5.6856,True,5.8136,514.4625,0.2264,3.2676,859169.5706,0.0,0.8387,0,True,42
TBI0094,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,201.7377,605.2132,240,3000,3000,0.5,1000,30,20,2.8689,0.0989,1.9905,True,-2.0965,382.9542,-0.1346,2.9926,434059.2894,0.0,0.9121,0,True,42
TBI0095,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,206.6052,619.8157,240,3000,3000,0.5,1000,30,20,2.9505,0.1127,16.2315,True,11.3265,1617.1547,0.8206,6.354,17428760.5093,1.0,0.6233,1,True,42
TBI0095,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,206.6052,619.8157,240,3000,3000,0.5,1000,30,20,3.1528,0.0623,3.056,True,9.845,1186.9467,0.1912,5.2341,7298990.3944,1.25,0.625,1,True,42
TBI0095,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,206.6052,619.8157,240,3000,3000,0.5,1000,30,20,2.6921,0.0858,13.2885,True,1.1847,1158.8319,0.2821,6.5537,8496557.7964,1.5,0.6243,1,True,42
TBI0096,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,192.0556,576.1668,240,3000,3000,0.5,1000,30,20,3.3665,0.0791,12.11,True,-2.5407,465.9489,0.1237,2.8129,635554.8537,0.25,0.8027,0,True,42
TBI0096,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,192.0556,576.1668,240,3000,3000,0.5,1000,30,20,2.914,0.0545,12.3399,True,19.6161,569.5364,0.2329,3.5516,1208787.1483,0.0,0.9501,0,True,42
TBI0096,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,192.0556,576.1668,240,3000,3000,0.5,1000,30,20,2.6042,0.0883,7.4346,True,12.5432,1378.5536,0.3198,5.8041,10740070.2836,1.0,0.6103,1,True,42
TBI0097,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,204.7908,614.3723,240,3000,3000,0.5,1000,30,20,2.565,0.0544,5.4747,True,0.3359,1116.0017,0.4063,4.5093,6612264.3758,0.0,0.8645,0,True,42
TBI0097,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,204.7908,614.3723,240,3000,3000,0.5,1000,30,20,2.8407,0.1219,0.747,True,-2.673,1073.4517,0.1462,3.3395,3543787.3251,0.25,0.8699,0,True,42
TBI0097,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,204.7908,614.3723,240,3000,3000,0.5,1000,30,20,2.6755,0.082,5.4254,True,-1.5923,680.5172,-0.1277,4.1043,1987921.1116,0.0,0.8561,0,True,42
TBI0098,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,207.4244,622.2733,240,3000,3000,0.5,1000,30,20,2.9848,0.0966,16.0207,True,-2.7386,568.813,0.1112,3.6787,1241715.1522,0.0,0.9587,0,True,42
TBI0098,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,207.4244,622.2733,240,3000,3000,0.5,1000,30,20,2.8573,0.0805,23.9389,True,-9.4144,703.7551,0.6089,3.5492,2021143.1756,0.0,0.9505,0,True,42
TBI0098,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,207.4244,622.2733,240,3000,3000,0.5,1000,30,20,3.0083,0.0837,10.3856,True,25.3018,4200.0143,2.0184,10.9049,223547522.6931,2.25,0.1975,2,True,42
TBI0099,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,221.7831,665.3492,240,3000,3000,0.5,1000,30,20,2.8963,0.0507,11.9246,True,1.0926,515.759,0.0042,3.3651,869372.6624,0.0,0.7902,0,True,42
TBI0099,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,221.7831,665.3492,240,3000,3000,0.5,1000,30,20,3.339,0.0893,8.8716,True,-2.6781,805.6164,0.1845,3.4799,2302722.4884,0.0,0.9983,0,True,42
TBI0099,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,221.7831,665.3492,240,3000,3000,0.5,1000,30,20,3.0348,0.096,4.2878,True,2.8404,655.2256,-0.245,3.1187,1481127.9585,0.25,0.8083,0,True,42
TBI0100,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,192.9575,578.8726,240,3000,3000,0.5,1000,30,20,2.9204,0.0409,5.7759,True,8.797,1221.8948,0.8077,4.9481,7445694.6967,0.5,0.6033,1,True,42
TBI0100,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,192.9575,578.8726,240,3000,3000,0.5,1000,30,20,2.948,0.0762,9.3001,True,14.0116,1470.1778,0.4962,6.4221,15822225.1612,0.5,0.5166,1,True,42
TBI0100,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,192.9575,578.8726,240,3000,3000,0.5,1000,30,20,2.6838,0.0872,7.9737,True,13.9904,3816.8146,1.0716,9.6815,139636373.0366,5.0,0.3026,2,True,42
TBI0101,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,192.8658,578.5975,240,3000,3000,0.5,1000,30,20,2.6331,0.052,15.9403,True,1.8895,759.3653,0.7549,3.4935,2159641.3601,0.0,0.8744,0,True,42
TBI0101,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,192.8658,578.5975,240,3000,3000,0.5,1000,30,20,2.7928,0.0659,22.2115,True,-1.9287,683.7167,0.446,3.705,1651211.5711,0.25,0.8652,0,True,42
TBI0101,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,192.8658,578.5975,240,3000,3000,0.5,1000,30,20,3.0023,0.0721,10.0952,True,-1.8233,678.0022,0.2713,3.0281,1506487.1334,0.0,0.8874,0,True,42
TBI0102,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,182.5781,547.7343,240,3000,3000,0.5,1000,30,20,2.9819,0.1096,20.8432,True,3.6097,2040.9647,0.8375,6.5024,27444955.0657,2.0,0.5722,1,True,42
TBI0102,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,182.5781,547.7343,240,3000,3000,0.5,1000,30,20,3.4925,0.0683,21.6589,True,24.8548,2297.5929,0.8716,6.8589,35524056.4445,1.75,0.5978,1,True,42
TBI0102,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,182.5781,547.7343,240,3000,3000,0.5,1000,30,20,2.7099,0.1104,9.4081,True,-8.862,526.4716,0.2507,2.6793,752608.3292,0.0,0.7339,0,True,42
TBI0103,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,222.5035,667.5104,240,3000,3000,0.5,1000,30,20,3.1539,0.0745,3.8394,True,9.5314,796.4132,0.4405,3.5583,2142394.2849,0.0,0.7639,0,True,42
TBI0103,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,222.5035,667.5104,240,3000,3000,0.5,1000,30,20,2.7585,0.0911,6.5067,True,5.6375,423.1409,0.395,3.4686,658359.3269,0.0,0.8788,0,True,42
TBI0103,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,222.5035,667.5104,240,3000,3000,0.5,1000,30,20,2.8648,0.0708,15.1748,True,1.2277,1204.2726,0.8743,6.1594,9497538.7265,0.25,0.5858,1,True,42
TBI0104,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,226.5356,679.6069,240,3000,3000,0.5,1000,30,20,2.9496,0.1065,7.4399,True,-9.5107,914.5993,-0.4587,2.8408,2590401.1208,0.0,0.9256,0,True,42
TBI0104,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,226.5356,679.6069,240,3000,3000,0.5,1000,30,20,2.8165,0.0793,28.2633,True,27.638,3590.9883,1.6227,10.3585,139880242.9043,3.25,0.3416,2,True,42
TBI0104,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,226.5356,679.6069,240,3000,3000,0.5,1000,30,20,3.0519,0.337,14.3495,False,7.7945,1335.1539,0.6093,7.7334,12437649.3913,1.25,0.5849,1,True,42
TBI0105,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,205.1051,615.3152,240,3000,3000,0.5,1000,30,20,2.7941,0.0713,6.8767,True,11.8012,1796.4319,0.5267,8.9825,30229248.4262,1.0,0.7227,1,True,42
TBI0105,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,205.1051,615.3152,240,3000,3000,0.5,1000,30,20,2.8896,0.0561,6.516,True,-3.26,469.5702,-0.0729,2.8593,588850.6775,0.0,1.0,0,True,42
TBI0105,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,205.1051,615.3152,240,3000,3000,0.5,1000,30,20,3.2328,0.0783,14.1062,True,-0.1369,436.3206,-0.0265,3.2492,651278.2301,0.0,0.929,0,True,42
TBI0106,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,212.1503,636.451,240,3000,3000,0.5,1000,30,20,2.4982,0.0569,7.1951,True,-13.0087,572.6209,0.1944,3.0273,982440.4647,0.0,0.9431,0,True,42
TBI0106,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,212.1503,636.451,240,3000,3000,0.5,1000,30,20,3.2585,0.1012,23.2201,True,-6.186,803.4927,-0.0562,3.0669,2337780.4338,0.0,0.9541,0,True,42
